DATE,OPEN,HIGH,LOW,CLOSE
04/06/2010,51.870000,51.870000,51.870000,51.870000
04/07/2010,52.450000,52.450000,52.450000,52.450000
04/08/2010,50.780000,50.780000,50.780000,50.780000
04/09/2010,49.970000,49.970000,49.970000,49.970000
04/12/2010,50.950000,50.950000,50.950000,50.950000
04/13/2010,52.250000,52.250000,52.250000,52.250000
04/14/2010,49.640000,49.640000,49.640000,49.640000
04/15/2010,49.710000,49.710000,49.710000,49.710000
04/16/2010,52.070000,52.070000,52.070000,52.070000
04/19/2010,51.340000,51.340000,51.340000,51.340000
04/20/2010,50.090000,50.090000,50.090000,50.090000
04/21/2010,53.140000,53.140000,53.140000,53.140000
04/22/2010,49.730000,49.730000,49.730000,49.730000
04/23/2010,50.280000,50.280000,50.280000,50.280000
04/26/2010,49.490000,49.490000,49.490000,49.490000
04/27/2010,56.070000,56.070000,56.070000,56.070000
04/28/2010,53.370000,53.370000,53.370000,53.370000
04/29/2010,49.830000,49.830000,49.830000,49.830000
04/30/2010,56.290000,56.290000,56.290000,56.290000
05/03/2010,53.650000,53.650000,53.650000,53.650000
05/04/2010,54.120000,54.120000,54.120000,54.120000
05/05/2010,57.550000,57.550000,57.550000,57.550000
05/06/2010,65.460000,65.460000,65.460000,65.460000
05/07/2010,72.390000,72.390000,72.390000,72.390000
05/10/2010,61.190000,61.190000,61.190000,61.190000
05/11/2010,63.060000,63.060000,63.060000,63.060000
05/12/2010,61.660000,61.660000,61.660000,61.660000
05/13/2010,62.870000,62.870000,62.870000,62.870000
05/14/2010,65.360000,65.360000,65.360000,65.360000
05/17/2010,65.930000,65.930000,65.930000,65.930000
05/18/2010,71.270000,71.270000,71.270000,71.270000
05/19/2010,73.270000,73.270000,73.270000,73.270000
05/20/2010,78.830000,78.830000,78.830000,78.830000
05/21/2010,72.230000,72.230000,72.230000,72.230000
05/24/2010,74.690000,74.690000,74.690000,74.690000
05/25/2010,68.360000,68.360000,68.360000,68.360000
05/26/2010,75.160000,75.160000,75.160000,75.160000
05/27/2010,69.620000,69.620000,69.620000,69.620000
05/28/2010,70.040000,70.040000,70.040000,70.040000
06/01/2010,73.440000,73.440000,73.440000,73.440000
06/02/2010,67.840000,67.840000,67.840000,67.840000
06/03/2010,67.920000,67.920000,67.920000,67.920000
06/04/2010,72.360000,72.360000,72.360000,72.360000
06/07/2010,75.080000,75.080000,75.080000,75.080000
06/08/2010,72.890000,72.890000,72.890000,72.890000
06/09/2010,71.830000,71.830000,71.830000,71.830000
06/10/2010,71.230000,71.230000,71.230000,71.230000
06/11/2010,70.200000,70.200000,70.200000,70.200000
06/14/2010,70.680000,70.680000,70.680000,70.680000
06/15/2010,66.530000,66.530000,66.530000,66.530000
06/16/2010,68.930000,68.930000,68.930000,68.930000
06/17/2010,67.330000,67.330000,67.330000,67.330000
06/18/2010,68.160000,68.160000,68.160000,68.160000
06/21/2010,67.470000,67.470000,67.470000,67.470000
06/22/2010,71.910000,71.910000,71.910000,71.910000
06/23/2010,69.830000,69.830000,69.830000,69.830000
06/24/2010,73.590000,73.590000,73.590000,73.590000
06/25/2010,70.290000,70.290000,70.290000,70.290000
06/28/2010,72.840000,72.840000,72.840000,72.840000
06/29/2010,77.640000,77.640000,77.640000,77.640000
06/30/2010,79.850000,79.850000,79.850000,79.850000
07/01/2010,77.470000,77.470000,77.470000,77.470000
07/06/2010,74.990000,74.990000,74.990000,74.990000
07/07/2010,72.500000,72.500000,72.500000,72.500000
07/08/2010,72.740000,72.740000,72.740000,72.740000
07/09/2010,72.550000,72.550000,72.550000,72.550000
07/12/2010,73.020000,73.020000,73.020000,73.020000
07/13/2010,73.370000,73.370000,73.370000,73.370000
07/14/2010,73.250000,73.250000,73.250000,73.250000
07/15/2010,76.410000,76.410000,76.410000,76.410000
07/16/2010,77.220000,77.220000,77.220000,77.220000
07/19/2010,82.580000,82.580000,82.580000,82.580000
07/20/2010,79.000000,79.000000,79.000000,79.000000
07/21/2010,79.430000,79.430000,79.430000,79.430000
07/22/2010,77.980000,77.980000,77.980000,77.980000
07/23/2010,74.760000,74.760000,74.760000,74.760000
07/26/2010,74.080000,74.080000,74.080000,74.080000
07/27/2010,74.300000,74.300000,74.300000,74.300000
07/28/2010,76.630000,76.630000,76.630000,76.630000
07/29/2010,76.870000,76.870000,76.870000,76.870000
07/30/2010,74.830000,74.830000,74.830000,74.830000
08/02/2010,71.900000,71.900000,71.900000,71.900000
08/03/2010,75.570000,75.570000,75.570000,75.570000
08/04/2010,73.390000,73.390000,73.390000,73.390000
08/05/2010,74.290000,74.290000,74.290000,74.290000
08/06/2010,73.960000,73.960000,73.960000,73.960000
08/09/2010,75.340000,75.340000,75.340000,75.340000
08/10/2010,75.250000,75.250000,75.250000,75.250000
08/11/2010,78.090000,78.090000,78.090000,78.090000
08/12/2010,80.740000,80.740000,80.740000,80.740000
08/13/2010,82.590000,82.590000,82.590000,82.590000
08/16/2010,82.310000,82.310000,82.310000,82.310000
08/17/2010,80.030000,80.030000,80.030000,80.030000
08/18/2010,82.030000,82.030000,82.030000,82.030000
08/19/2010,81.550000,81.550000,81.550000,81.550000
08/20/2010,83.310000,83.310000,83.310000,83.310000
08/23/2010,82.310000,82.310000,82.310000,82.310000
08/24/2010,81.360000,81.360000,81.360000,81.360000
08/25/2010,80.200000,80.200000,80.200000,80.200000
08/26/2010,81.160000,81.160000,81.160000,81.160000
08/27/2010,77.160000,77.160000,77.160000,77.160000
08/30/2010,80.130000,80.130000,80.130000,80.130000
08/31/2010,79.130000,79.130000,79.130000,79.130000
09/01/2010,76.780000,76.780000,76.780000,76.780000
09/02/2010,75.380000,75.380000,75.380000,75.380000
09/03/2010,72.130000,72.130000,72.130000,72.130000
09/07/2010,75.990000,75.990000,75.990000,75.990000
09/08/2010,74.690000,74.690000,74.690000,74.690000
09/09/2010,76.740000,76.740000,76.740000,76.740000
09/10/2010,74.880000,74.880000,74.880000,74.880000
09/13/2010,71.400000,71.400000,71.400000,71.400000
09/14/2010,73.020000,73.020000,73.020000,73.020000
09/15/2010,73.100000,73.100000,73.100000,73.100000
09/16/2010,73.180000,73.180000,73.180000,73.180000
09/17/2010,74.960000,74.960000,74.960000,74.960000
09/20/2010,73.990000,73.990000,73.990000,73.990000
09/21/2010,75.130000,75.130000,75.130000,75.130000
09/22/2010,73.820000,73.820000,73.820000,73.820000
09/23/2010,75.710000,75.710000,75.710000,75.710000
09/24/2010,71.890000,71.890000,71.890000,71.890000
09/27/2010,72.580000,72.580000,72.580000,72.580000
09/28/2010,74.290000,74.290000,74.290000,74.290000
09/29/2010,76.480000,76.480000,76.480000,76.480000
09/30/2010,78.600000,78.600000,78.600000,78.600000
10/01/2010,75.380000,75.380000,75.380000,75.380000
10/04/2010,76.420000,76.420000,76.420000,76.420000
10/05/2010,75.580000,75.580000,75.580000,75.580000
10/06/2010,73.240000,73.240000,73.240000,73.240000
10/07/2010,72.490000,72.490000,72.490000,72.490000
10/08/2010,71.850000,71.850000,71.850000,71.850000
10/11/2010,69.850000,69.850000,69.850000,69.850000
10/12/2010,69.290000,69.290000,69.290000,69.290000
10/13/2010,69.180000,69.180000,69.180000,69.180000
10/14/2010,67.030000,67.030000,67.030000,67.030000
10/15/2010,65.150000,65.150000,65.150000,65.150000
10/18/2010,65.460000,65.460000,65.460000,65.460000
10/19/2010,67.730000,67.730000,67.730000,67.730000
10/20/2010,67.240000,67.240000,67.240000,67.240000
10/21/2010,65.790000,65.790000,65.790000,65.790000
10/22/2010,65.430000,65.430000,65.430000,65.430000
10/25/2010,66.060000,66.060000,66.060000,66.060000
10/26/2010,68.420000,68.420000,68.420000,68.420000
10/27/2010,68.120000,68.120000,68.120000,68.120000
10/28/2010,69.070000,69.070000,69.070000,69.070000
10/29/2010,69.240000,69.240000,69.240000,69.240000
11/01/2010,69.680000,69.680000,69.680000,69.680000
11/02/2010,69.710000,69.710000,69.710000,69.710000
11/03/2010,61.940000,61.940000,61.940000,61.940000
11/04/2010,58.810000,58.810000,58.810000,58.810000
11/05/2010,58.440000,58.440000,58.440000,58.440000
11/08/2010,56.240000,56.240000,56.240000,56.240000
11/09/2010,59.260000,59.260000,59.260000,59.260000
11/10/2010,57.080000,57.080000,57.080000,57.080000
11/11/2010,54.940000,54.940000,54.940000,54.940000
11/12/2010,60.870000,60.870000,60.870000,60.870000
11/15/2010,60.260000,60.260000,60.260000,60.260000
11/16/2010,62.520000,62.520000,62.520000,62.520000
11/17/2010,62.350000,62.350000,62.350000,62.350000
11/18/2010,58.230000,58.230000,58.230000,58.230000
11/19/2010,57.220000,57.220000,57.220000,57.220000
11/22/2010,55.990000,55.990000,55.990000,55.990000
11/23/2010,59.260000,59.260000,59.260000,59.260000
11/24/2010,58.650000,58.650000,58.650000,58.650000
11/26/2010,65.770000,65.770000,65.770000,65.770000
11/29/2010,61.940000,61.940000,61.940000,61.940000
11/30/2010,66.680000,66.680000,66.680000,66.680000
12/01/2010,64.620000,64.620000,64.620000,64.620000
12/02/2010,57.190000,57.190000,57.190000,57.190000
12/03/2010,54.350000,54.350000,54.350000,54.350000
12/06/2010,53.850000,53.850000,53.850000,53.850000
12/07/2010,54.960000,54.960000,54.960000,54.960000
12/08/2010,53.860000,53.860000,53.860000,53.860000
12/09/2010,51.380000,51.380000,51.380000,51.380000
12/10/2010,51.230000,51.230000,51.230000,51.230000
12/13/2010,54.580000,54.580000,54.580000,54.580000
12/14/2010,55.270000,55.270000,55.270000,55.270000
12/15/2010,56.450000,56.450000,56.450000,56.450000
12/16/2010,56.660000,56.660000,56.660000,56.660000
12/17/2010,56.190000,56.190000,56.190000,56.190000
12/20/2010,57.150000,57.150000,57.150000,57.150000
12/21/2010,56.330000,56.330000,56.330000,56.330000
12/22/2010,54.300000,54.300000,54.300000,54.300000
12/23/2010,57.640000,57.640000,57.640000,57.640000
12/27/2010,59.010000,59.010000,59.010000,59.010000
12/28/2010,57.960000,57.960000,57.960000,57.960000
12/29/2010,57.520000,57.520000,57.520000,57.520000
12/30/2010,58.260000,58.260000,58.260000,58.260000
12/31/2010,57.870000,57.870000,57.870000,57.870000
01/03/2011,55.780000,55.780000,55.780000,55.780000
01/04/2011,55.490000,55.490000,55.490000,55.490000
01/05/2011,53.140000,53.140000,53.140000,53.140000
01/06/2011,53.800000,53.800000,53.800000,53.800000
01/07/2011,53.080000,53.080000,53.080000,53.080000
01/10/2011,52.890000,52.890000,52.890000,52.890000
01/11/2011,52.610000,52.610000,52.610000,52.610000
01/12/2011,51.030000,51.030000,51.030000,51.030000
01/13/2011,51.480000,51.480000,51.480000,51.480000
01/14/2011,48.210000,48.210000,48.210000,48.210000
01/18/2011,47.020000,47.020000,47.020000,47.020000
01/19/2011,52.770000,52.770000,52.770000,52.770000
01/20/2011,53.490000,53.490000,53.490000,53.490000
01/21/2011,55.360000,55.360000,55.360000,55.360000
01/24/2011,54.680000,54.680000,54.680000,54.680000
01/25/2011,53.310000,53.310000,53.310000,53.310000
01/26/2011,51.480000,51.480000,51.480000,51.480000
01/27/2011,49.910000,49.910000,49.910000,49.910000
01/28/2011,57.020000,57.020000,57.020000,57.020000
01/31/2011,55.450000,55.450000,55.450000,55.450000
02/01/2011,51.880000,51.880000,51.880000,51.880000
02/02/2011,51.890000,51.890000,51.890000,51.890000
02/03/2011,50.400000,50.400000,50.400000,50.400000
02/04/2011,47.810000,47.810000,47.810000,47.810000
02/07/2011,47.430000,47.430000,47.430000,47.430000
02/08/2011,46.240000,46.240000,46.240000,46.240000
02/09/2011,45.320000,45.320000,45.320000,45.320000
02/10/2011,46.470000,46.470000,46.470000,46.470000
02/11/2011,45.380000,45.380000,45.380000,45.380000
02/14/2011,45.590000,45.590000,45.590000,45.590000
02/15/2011,47.430000,47.430000,47.430000,47.430000
02/16/2011,48.460000,48.460000,48.460000,48.460000
02/17/2011,48.170000,48.170000,48.170000,48.170000
02/18/2011,49.160000,49.160000,49.160000,49.160000
02/22/2011,54.640000,54.640000,54.640000,54.640000
02/23/2011,58.420000,58.420000,58.420000,58.420000
02/24/2011,57.120000,57.120000,57.120000,57.120000
02/25/2011,51.340000,51.340000,51.340000,51.340000
02/28/2011,50.200000,50.200000,50.200000,50.200000
03/01/2011,56.970000,56.970000,56.970000,56.970000
03/02/2011,57.560000,57.560000,57.560000,57.560000
03/03/2011,53.940000,53.940000,53.940000,53.940000
03/04/2011,53.820000,53.820000,53.820000,53.820000
03/07/2011,57.530000,57.530000,57.530000,57.530000
03/08/2011,57.770000,57.770000,57.770000,57.770000
03/09/2011,60.120000,60.120000,60.120000,60.120000
03/10/2011,59.370000,59.370000,59.370000,59.370000
03/11/2011,57.360000,57.360000,57.360000,57.360000
03/14/2011,57.390000,57.390000,57.390000,57.390000
03/15/2011,62.070000,62.070000,62.070000,62.070000
03/16/2011,62.630000,62.630000,62.630000,62.630000
03/17/2011,61.640000,61.640000,61.640000,61.640000
03/18/2011,60.780000,60.780000,60.780000,60.780000
03/21/2011,58.100000,58.100000,58.100000,58.100000
03/22/2011,59.860000,59.860000,59.860000,59.860000
03/23/2011,58.780000,58.780000,58.780000,58.780000
03/24/2011,56.080000,56.080000,56.080000,56.080000
03/25/2011,56.690000,56.690000,56.690000,56.690000
03/28/2011,57.260000,57.260000,57.260000,57.260000
03/29/2011,55.820000,55.820000,55.820000,55.820000
03/30/2011,55.030000,55.030000,55.030000,55.030000
03/31/2011,54.790000,54.790000,54.790000,54.790000
04/01/2011,54.950000,54.950000,54.950000,54.950000
04/04/2011,54.490000,54.490000,54.490000,54.490000
04/05/2011,52.980000,52.980000,52.980000,52.980000
04/06/2011,51.540000,51.540000,51.540000,51.540000
04/07/2011,52.900000,52.900000,52.900000,52.900000
04/08/2011,54.750000,54.750000,54.750000,54.750000
04/11/2011,55.030000,55.030000,55.030000,55.030000
04/12/2011,54.570000,54.570000,54.570000,54.570000
04/13/2011,52.910000,52.910000,52.910000,52.910000
04/14/2011,51.980000,51.980000,51.980000,51.980000
04/15/2011,52.790000,52.790000,52.790000,52.790000
04/18/2011,54.910000,54.910000,54.910000,54.910000
04/19/2011,54.460000,54.460000,54.460000,54.460000
04/20/2011,53.490000,53.490000,53.490000,53.490000
04/21/2011,53.290000,53.290000,53.290000,53.290000
04/25/2011,53.530000,53.530000,53.530000,53.530000
04/26/2011,53.350000,53.350000,53.350000,53.350000
04/27/2011,53.200000,53.200000,53.200000,53.200000
04/28/2011,50.450000,50.450000,50.450000,50.450000
04/29/2011,51.860000,51.860000,51.860000,51.860000
05/02/2011,53.000000,53.000000,53.000000,53.000000
05/03/2011,54.480000,54.480000,54.480000,54.480000
05/04/2011,54.900000,54.900000,54.900000,54.900000
05/05/2011,55.600000,55.600000,55.600000,55.600000
05/06/2011,56.450000,56.450000,56.450000,56.450000
05/09/2011,55.130000,55.130000,55.130000,55.130000
05/10/2011,52.790000,52.790000,52.790000,52.790000
05/11/2011,52.290000,52.290000,52.290000,52.290000
05/12/2011,51.310000,51.310000,51.310000,51.310000
05/13/2011,52.550000,52.550000,52.550000,52.550000
05/16/2011,54.850000,54.850000,54.850000,54.850000
05/17/2011,53.970000,53.970000,53.970000,53.970000
05/18/2011,51.910000,51.910000,51.910000,51.910000
05/19/2011,50.610000,50.610000,50.610000,50.610000
05/20/2011,54.800000,54.800000,54.800000,54.800000
05/23/2011,57.280000,57.280000,57.280000,57.280000
05/24/2011,56.920000,56.920000,56.920000,56.920000
05/25/2011,56.500000,56.500000,56.500000,56.500000
05/26/2011,54.540000,54.540000,54.540000,54.540000
05/27/2011,54.810000,54.810000,54.810000,54.810000
05/31/2011,52.630000,52.630000,52.630000,52.630000
06/01/2011,58.200000,58.200000,58.200000,58.200000
06/02/2011,57.490000,57.490000,57.490000,57.490000
06/03/2011,57.320000,57.320000,57.320000,57.320000
06/06/2011,55.660000,55.660000,55.660000,55.660000
06/07/2011,55.840000,55.840000,55.840000,55.840000
06/08/2011,56.760000,56.760000,56.760000,56.760000
06/09/2011,55.660000,55.660000,55.660000,55.660000
06/10/2011,57.130000,57.130000,57.130000,57.130000
06/13/2011,58.400000,58.400000,58.400000,58.400000
06/14/2011,56.190000,56.190000,56.190000,56.190000
06/15/2011,61.120000,61.120000,61.120000,61.120000
06/16/2011,59.780000,59.780000,59.780000,59.780000
06/17/2011,59.780000,59.780000,59.780000,59.780000
06/20/2011,56.910000,56.910000,56.910000,56.910000
06/21/2011,56.610000,56.610000,56.610000,56.610000
06/22/2011,59.600000,59.600000,59.600000,59.600000
06/23/2011,57.450000,57.450000,57.450000,57.450000
06/24/2011,60.850000,60.850000,60.850000,60.850000
06/27/2011,59.120000,59.120000,59.120000,59.120000
06/28/2011,56.330000,56.330000,56.330000,56.330000
06/29/2011,52.780000,52.780000,52.780000,52.780000
06/30/2011,53.060000,53.060000,53.060000,53.060000
07/01/2011,52.960000,52.960000,52.960000,52.960000
07/05/2011,53.250000,53.250000,53.250000,53.250000
07/06/2011,54.270000,54.270000,54.270000,54.270000
07/07/2011,52.020000,52.020000,52.020000,52.020000
07/08/2011,51.490000,51.490000,51.490000,51.490000
07/11/2011,57.210000,57.210000,57.210000,57.210000
07/12/2011,58.910000,58.910000,58.910000,58.910000
07/13/2011,61.230000,61.230000,61.230000,61.230000
07/14/2011,59.330000,59.330000,59.330000,59.330000
07/15/2011,58.310000,58.310000,58.310000,58.310000
07/18/2011,59.130000,59.130000,59.130000,59.130000
07/19/2011,58.030000,58.030000,58.030000,58.030000
07/20/2011,58.460000,58.460000,58.460000,58.460000
07/21/2011,55.190000,55.190000,55.190000,55.190000
07/22/2011,55.020000,55.020000,55.020000,55.020000
07/25/2011,59.000000,59.000000,59.000000,59.000000
07/26/2011,59.990000,59.990000,59.990000,59.990000
07/27/2011,63.770000,63.770000,63.770000,63.770000
07/28/2011,64.900000,64.900000,64.900000,64.900000
07/29/2011,61.970000,61.970000,61.970000,61.970000
08/01/2011,59.580000,59.580000,59.580000,59.580000
08/02/2011,62.860000,62.860000,62.860000,62.860000
08/03/2011,61.880000,61.880000,61.880000,61.880000
08/04/2011,68.900000,68.900000,68.900000,68.900000
08/05/2011,68.530000,68.530000,68.530000,68.530000
08/08/2011,74.210000,74.210000,74.210000,74.210000
08/09/2011,62.360000,62.360000,62.360000,62.360000
08/10/2011,68.400000,68.400000,68.400000,68.400000
08/11/2011,66.190000,66.190000,66.190000,66.190000
08/12/2011,68.980000,68.980000,68.980000,68.980000
08/15/2011,67.450000,67.450000,67.450000,67.450000
08/16/2011,70.570000,70.570000,70.570000,70.570000
08/17/2011,71.120000,71.120000,71.120000,71.120000
08/18/2011,76.740000,76.740000,76.740000,76.740000
08/19/2011,75.990000,75.990000,75.990000,75.990000
08/22/2011,76.270000,76.270000,76.270000,76.270000
08/23/2011,72.370000,72.370000,72.370000,72.370000
08/24/2011,71.170000,71.170000,71.170000,71.170000
08/25/2011,74.820000,74.820000,74.820000,74.820000
08/26/2011,73.960000,73.960000,73.960000,73.960000
08/29/2011,73.700000,73.700000,73.700000,73.700000
08/30/2011,76.130000,76.130000,76.130000,76.130000
08/31/2011,75.680000,75.680000,75.680000,75.680000
09/01/2011,76.610000,76.610000,76.610000,76.610000
09/02/2011,75.640000,75.640000,75.640000,75.640000
09/06/2011,76.290000,76.290000,76.290000,76.290000
09/07/2011,74.270000,74.270000,74.270000,74.270000
09/08/2011,76.400000,76.400000,76.400000,76.400000
09/09/2011,78.590000,78.590000,78.590000,78.590000
09/12/2011,77.400000,77.400000,77.400000,77.400000
09/13/2011,80.340000,80.340000,80.340000,80.340000
09/14/2011,80.940000,80.940000,80.940000,80.940000
09/15/2011,80.010000,80.010000,80.010000,80.010000
09/16/2011,81.740000,81.740000,81.740000,81.740000
09/19/2011,81.490000,81.490000,81.490000,81.490000
09/20/2011,82.330000,82.330000,82.330000,82.330000
09/21/2011,78.470000,78.470000,78.470000,78.470000
09/22/2011,80.850000,80.850000,80.850000,80.850000
09/23/2011,79.680000,79.680000,79.680000,79.680000
09/26/2011,79.680000,79.680000,79.680000,79.680000
09/27/2011,80.820000,80.820000,80.820000,80.820000
09/28/2011,84.380000,84.380000,84.380000,84.380000
09/29/2011,80.550000,80.550000,80.550000,80.550000
09/30/2011,83.090000,83.090000,83.090000,83.090000
10/03/2011,79.050000,79.050000,79.050000,79.050000
10/04/2011,77.430000,77.430000,77.430000,77.430000
10/05/2011,77.000000,77.000000,77.000000,77.000000
10/06/2011,80.770000,80.770000,80.770000,80.770000
10/07/2011,80.160000,80.160000,80.160000,80.160000
10/10/2011,80.120000,80.120000,80.120000,80.120000
10/11/2011,77.790000,77.790000,77.790000,77.790000
10/12/2011,75.230000,75.230000,75.230000,75.230000
10/13/2011,75.290000,75.290000,75.290000,75.290000
10/14/2011,71.140000,71.140000,71.140000,71.140000
10/17/2011,76.080000,76.080000,76.080000,76.080000
10/18/2011,75.450000,75.450000,75.450000,75.450000
10/19/2011,81.770000,81.770000,81.770000,81.770000
10/20/2011,81.110000,81.110000,81.110000,81.110000
10/21/2011,82.100000,82.100000,82.100000,82.100000
10/24/2011,79.990000,79.990000,79.990000,79.990000
10/25/2011,82.520000,82.520000,82.520000,82.520000
10/26/2011,81.250000,81.250000,81.250000,81.250000
10/27/2011,75.530000,75.530000,75.530000,75.530000
10/28/2011,73.110000,73.110000,73.110000,73.110000
10/31/2011,78.990000,78.990000,78.990000,78.990000
11/01/2011,81.770000,81.770000,81.770000,81.770000
11/02/2011,80.240000,80.240000,80.240000,80.240000
11/03/2011,79.310000,79.310000,79.310000,79.310000
11/04/2011,80.440000,80.440000,80.440000,80.440000
11/07/2011,79.660000,79.660000,79.660000,79.660000
11/08/2011,78.990000,78.990000,78.990000,78.990000
11/09/2011,86.130000,86.130000,86.130000,86.130000
11/10/2011,81.390000,81.390000,81.390000,81.390000
11/11/2011,78.940000,78.940000,78.940000,78.940000
11/14/2011,83.280000,83.280000,83.280000,83.280000
11/15/2011,84.270000,84.270000,84.270000,84.270000
11/16/2011,86.750000,86.750000,86.750000,86.750000
11/17/2011,86.280000,86.280000,86.280000,86.280000
11/18/2011,86.920000,86.920000,86.920000,86.920000
11/21/2011,86.860000,86.860000,86.860000,86.860000
11/22/2011,87.660000,87.660000,87.660000,87.660000
11/23/2011,87.420000,87.420000,87.420000,87.420000
11/25/2011,89.150000,89.150000,89.150000,89.150000
11/28/2011,86.530000,86.530000,86.530000,86.530000
11/29/2011,86.440000,86.440000,86.440000,86.440000
11/30/2011,82.320000,82.320000,82.320000,82.320000
12/01/2011,83.210000,83.210000,83.210000,83.210000
12/02/2011,84.910000,84.910000,84.910000,84.910000
12/05/2011,85.740000,85.740000,85.740000,85.740000
12/06/2011,88.280000,88.280000,88.280000,88.280000
12/07/2011,88.910000,88.910000,88.910000,88.910000
12/08/2011,90.790000,90.790000,90.790000,90.790000
12/09/2011,85.130000,85.130000,85.130000,85.130000
12/12/2011,83.890000,83.890000,83.890000,83.890000
12/13/2011,84.920000,84.920000,84.920000,84.920000
12/14/2011,83.770000,83.770000,83.770000,83.770000
12/15/2011,83.690000,83.690000,83.690000,83.690000
12/16/2011,84.900000,84.900000,84.900000,84.900000
12/19/2011,86.160000,86.160000,86.160000,86.160000
12/20/2011,81.460000,81.460000,81.460000,81.460000
12/21/2011,78.150000,78.150000,78.150000,78.150000
12/22/2011,79.950000,79.950000,79.950000,79.950000
12/23/2011,82.780000,82.780000,82.780000,82.780000
12/27/2011,80.620000,80.620000,80.620000,80.620000
12/28/2011,82.360000,82.360000,82.360000,82.360000
12/29/2011,79.840000,79.840000,79.840000,79.840000
12/30/2011,79.760000,79.760000,79.760000,79.760000
01/03/2012,77.000000,77.000000,77.000000,77.000000
01/04/2012,75.080000,75.080000,75.080000,75.080000
01/05/2012,72.140000,72.140000,72.140000,72.140000
01/06/2012,71.480000,71.480000,71.480000,71.480000
01/09/2012,72.580000,72.580000,72.580000,72.580000
01/10/2012,72.460000,72.460000,72.460000,72.460000
01/11/2012,72.460000,72.460000,72.460000,72.460000
01/12/2012,71.580000,71.580000,71.580000,71.580000
01/13/2012,74.540000,74.540000,74.540000,74.540000
01/17/2012,74.880000,74.880000,74.880000,74.880000
01/18/2012,70.580000,70.580000,70.580000,70.580000
01/19/2012,69.420000,69.420000,69.420000,69.420000
01/20/2012,68.910000,68.910000,68.910000,68.910000
01/23/2012,70.600000,70.600000,70.600000,70.600000
01/24/2012,70.620000,70.620000,70.620000,70.620000
01/25/2012,66.970000,66.970000,66.970000,66.970000
01/26/2012,70.000000,70.000000,70.000000,70.000000
01/27/2012,67.390000,67.390000,67.390000,67.390000
01/30/2012,68.280000,68.280000,68.280000,68.280000
01/31/2012,67.950000,67.950000,67.950000,67.950000
02/01/2012,67.830000,67.830000,67.830000,67.830000
02/02/2012,65.290000,65.290000,65.290000,65.290000
02/03/2012,63.100000,63.100000,63.100000,63.100000
02/06/2012,63.820000,63.820000,63.820000,63.820000
02/07/2012,62.640000,62.640000,62.640000,62.640000
02/08/2012,66.140000,66.140000,66.140000,66.140000
02/09/2012,67.310000,67.310000,67.310000,67.310000
02/10/2012,68.680000,68.680000,68.680000,68.680000
02/13/2012,66.080000,66.080000,66.080000,66.080000
02/14/2012,66.010000,66.010000,66.010000,66.010000
02/15/2012,69.140000,69.140000,69.140000,69.140000
02/16/2012,63.180000,63.180000,63.180000,63.180000
02/17/2012,63.640000,63.640000,63.640000,63.640000
02/21/2012,66.130000,66.130000,66.130000,66.130000
02/22/2012,66.650000,66.650000,66.650000,66.650000
02/23/2012,62.670000,62.670000,62.670000,62.670000
02/24/2012,64.840000,64.840000,64.840000,64.840000
02/27/2012,65.930000,65.930000,65.930000,65.930000
02/28/2012,65.110000,65.110000,65.110000,65.110000
02/29/2012,64.390000,64.390000,64.390000,64.390000
03/01/2012,61.250000,61.250000,61.250000,61.250000
03/02/2012,63.390000,63.390000,63.390000,63.390000
03/05/2012,64.040000,64.040000,64.040000,64.040000
03/06/2012,68.460000,68.460000,68.460000,68.460000
03/07/2012,67.110000,67.110000,67.110000,67.110000
03/08/2012,63.290000,63.290000,63.290000,63.290000
03/09/2012,63.840000,63.840000,63.840000,63.840000
03/12/2012,62.280000,62.280000,62.280000,62.280000
03/13/2012,60.700000,60.700000,60.700000,60.700000
03/14/2012,61.410000,61.410000,61.410000,61.410000
03/15/2012,59.330000,59.330000,59.330000,59.330000
03/16/2012,58.860000,58.860000,58.860000,58.860000
03/19/2012,59.090000,59.090000,59.090000,59.090000
03/20/2012,58.130000,58.130000,58.130000,58.130000
03/21/2012,56.630000,56.630000,56.630000,56.630000
03/22/2012,57.170000,57.170000,57.170000,57.170000
03/23/2012,54.410000,54.410000,54.410000,54.410000
03/26/2012,50.220000,50.220000,50.220000,50.220000
03/27/2012,54.660000,54.660000,54.660000,54.660000
03/28/2012,53.190000,53.190000,53.190000,53.190000
03/29/2012,52.370000,52.370000,52.370000,52.370000
03/30/2012,54.030000,54.030000,54.030000,54.030000
04/02/2012,54.340000,54.340000,54.340000,54.340000
04/03/2012,54.180000,54.180000,54.180000,54.180000
04/04/2012,55.690000,55.690000,55.690000,55.690000
04/05/2012,57.020000,57.020000,57.020000,57.020000
04/09/2012,59.090000,59.090000,59.090000,59.090000
04/10/2012,63.470000,63.470000,63.470000,63.470000
04/11/2012,63.410000,63.410000,63.410000,63.410000
04/12/2012,56.230000,56.230000,56.230000,56.230000
04/13/2012,60.930000,60.930000,60.930000,60.930000
04/16/2012,61.860000,61.860000,61.860000,61.860000
04/17/2012,56.600000,56.600000,56.600000,56.600000
04/18/2012,59.190000,59.190000,59.190000,59.190000
04/19/2012,60.130000,60.130000,60.130000,60.130000
04/20/2012,61.440000,61.440000,61.440000,61.440000
04/23/2012,65.520000,65.520000,65.520000,65.520000
